37,28
48,24
26,47
30,53
39,27
22,19
18,18
38,41
31,19
46,44
36,33
34,56
46,59
43,46
45,36
35,68
27,40
38,56
44,47
50,25
21,33
23,43
24,20
13,26
35,61
43,65
36,49
50,54
48,27
15,29
22,26
18,33
38,70
44,35
13,15
24,38
14,17
33,22
39,48
45,52
17,18
50,46
21,38
14,25
46,60
27,36
46,63
18,25
45,40
43,34
29,42
39,26
38,48
43,38
39,31
18,13
37,52
22,27
45,41
43,65
26,39
26,46
41,43
38,44
33,32
41,54
15,24
47,40
31,56
28,14
48,66
36,32
37,70
50,64
9,10
32,22
19,35
44,28
40,60
28,34
31,40
47,62
19,32
37,40
33,34
39,46
40,57
9,16
